0,42.3478,2.213,2008,0.02040816326530612
1,47.145,4.5307,2009,0.02
2,45.1658,2.0987,2009,0.0
3,42.649,1.818,2008,0.0425531914893617
4,32.1847,-0.2381,2010,0.0
5,43.4694,3.3158,2009,0.0
6,37.6902,-0.9724,2009,0.0
7,46.521,4.8489,2008,0.038461538461538464
8,39.7527,-3.8442,2009,0.18181818181818182
9,36.8112,-1.3149,2009,0.021505376344086023
10,46.618,4.0226,2009,0.01
11,34.3398,-0.1953,2009,0.43636363636363634
12,45.3745,4.3707,2008,0.010101010101010102
13,39.1835,-4.0742,2008,0.03636363636363636
14,39.1869,-4.6438,2008,0.12612612612612611
15,39.2605,-6.8304,2008,0.0
16,33.2328,0.7813,2009,0.8484848484848485
17,45.6175,3.3458,2009,0.0
18,42.7582,0.2543,2008,0.0
19,43.9243,1.3945,2008,0.02
20,35.1054,-0.6928,2009,0.0
21,-16.2326,11.9685,2008,0.03619909502262444
22,45.4824,2.3951,2009,0.0
23,45.5334,3.1427,2008,0.0
24,34.3722,-4.27,2008,0.023809523809523808
25,32.0113,-0.2864,2010,0.5
26,47.8734,7.6422,2009,0.0
27,45.3368,2.7375,2008,0.0
28,45.7613,9.3661,2009,0.0
29,44.9562,2.7304,2008,0.0
30,43.6411,4.3786,2008,0.0
31,26.8982,-16.5342,2009,0.024390243902439025
32,45.5541,4.272,2009,0.1568627450980392
33,49.1283,6.5778,2009,0.0
34,44.3958,4.9183,2008,0.0
35,42.6398,-0.0075,2008,0.0
36,35.5578,0.2503,2009,0.0
37,38.2725,-4.807,2008,0.0
38,45.0162,2.5413,2009,0.0
39,48.1583,7.0951,2009,0.0
40,43.0808,4.1378,2009,0.0
41,33.7713,1.1583,2009,0.8192771084337349
42,45.1488,2.657,2008,0.0
43,33.8657,0.0928,2010,0.4915254237288136
44,44.7754,1.7201,2009,0.0
45,32.4898,-0.3404,2010,0.375
46,44.6164,1.7666,2008,0.020833333333333332
47,32.4043,-0.4028,2010,0.125
48,45.2551,4.0587,2009,0.010526315789473684
49,39.6624,-0.4657,2009,0.0
50,45.566,3.8536,2008,0.02040816326530612
51,40.0146,-1.395,2009,0.14
52,30.2612,-15.6161,2008,0.0
53,43.8946,9.5164,2009,0.0
54,41.8674,3.0359,2008,0.02127659574468085
55,46.5217,4.8493,2008,0.1951219512195122
56,42.3927,1.7248,2008,0.04
57,45.5171,5.1867,2009,0.05263157894736842
58,43.7105,4.6866,2008,0.0
59,45.4203,2.7723,2008,0.02
60,43.6547,3.1864,2009,0.0
61,31.3682,-7.3199,2008,0.11627906976744186
62,46.284,4.5134,2009,0.0
63,45.2072,2.067,2009,0.0
64,39.2831,-9.0936,2008,0.21428571428571427
65,40.0537,-1.5704,2009,0.25
66,34.7704,0.6036,2009,0.14953271028037382
67,34.712,-0.9184,2009,0.0
68,47.2953,9.565,2008,0.0
69,42.7704,3.5186,2008,0.0
70,42.8109,10.4344,2009,0.0
71,-15.3353,13.4778,2008,0.11965811965811966
72,39.744,-3.8595,2009,0.8
73,44.7628,1.7151,2009,0.0
74,42.0234,3.679,2008,0.14285714285714285
75,40.7752,-2.3903,2009,0.0
76,44.9474,1.9542,2009,0.0
77,36.5439,0.0046,2009,0.0
78,45.4107,2.3612,2008,0.10714285714285714
79,31.61,-1.73,2008,0.0
80,48.3465,5.8835,2008,0.0
81,31.684,-1.8177,2008,0.03508771929824561
82,39.3618,-8.6357,2008,0.14285714285714285
83,42.4728,2.1561,2008,0.06
84,30.3491,-4.3899,2008,0.2976190476190476
85,43.7494,4.6458,2008,0.0
86,32.0775,-0.2205,2010,0.0
87,46.4489,5.2326,2008,0.04081632653061224
88,36.8601,-1.2959,2009,0.03571428571428571
89,44.7445,1.751,2009,0.0
90,34.2064,-1.9332,2008,0.041666666666666664
91,37.7112,-2.0037,2009,0.0
92,39.9406,-3.4059,2008,0.00909090909090909
93,45.681,4.0105,2008,0.041666666666666664
94,39.7487,-3.8202,2009,0.23076923076923078
95,35.0894,-0.6537,2009,0.0
96,34.2662,-0.4596,2009,0.2909090909090909
97,42.3994,-0.1493,2008,0.06
98,48.6854,6.1785,2009,0.0
99,42.1409,3.1794,2008,0.022727272727272728
100,39.9518,-1.1582,2009,0.05217391304347826
101,34.5265,-0.9647,2009,0.23636363636363636
102,46.137,4.9439,2009,0.0
103,36.7758,-0.2367,2009,0.0
104,31.9812,-0.341,2010,0.6875
105,46.5217,4.8493,2008,0.08641975308641975
106,42.2837,3.089,2008,0.0
